date,close
2024-04-01,358.1400146484375
2024-04-02,351.4800109863281
2024-04-03,346.2300109863281
2024-04-04,349.8299865722656
2024-04-05,357.0299987792969
2024-04-08,357.67999267578125
2024-04-09,356.1199951171875
2024-04-10,365.19000244140625
2024-04-12,362.6099853515625
2024-04-15,359.6300048828125
2024-04-16,358.5199890136719
2024-04-18,357.3500061035156
2024-04-19,358.5299987792969
2024-04-22,361.989990234375
2024-04-23,362.6099853515625
2024-04-24,368.55999755859375
2024-04-25,328.489990234375
2024-04-26,321.70001220703125
2024-04-29,328.0799865722656
2024-04-30,324.7900085449219
2024-05-02,315.1300048828125
2024-05-03,309.3399963378906
2024-05-06,324.8599853515625
2024-05-07,328.7799987792969
2024-05-08,329.6700134277344
2024-05-09,328.6199951171875
2024-05-10,325.5899963378906
2024-05-13,328.239990234375
2024-05-14,329.260009765625
2024-05-15,330.1600036621094
2024-05-16,334.4100036621094
2024-05-17,339.30999755859375
2024-05-21,339.6499938964844
2024-05-22,339.9100036621094
2024-05-23,341.80999755859375
2024-05-24,340.69000244140625
2024-05-27,342.20001220703125
2024-05-28,340.7300109863281
2024-05-29,337.57000732421875
2024-05-30,338.0199890136719
2024-05-31,336.0799865722656
2024-06-03,343.6099853515625
2024-06-04,327.5899963378906
2024-06-05,343.6199951171875
2024-06-06,346.94000244140625
2024-06-07,350.739990234375
2024-06-10,349.1300048828125
2024-06-11,344.0
2024-06-12,343.1499938964844
2024-06-13,345.2699890136719
2024-06-14,343.44000244140625
2024-06-18,343.8800048828125
2024-06-19,349.3399963378906
2024-06-20,353.25
2024-06-21,355.1300048828125
2024-06-24,354.510009765625
2024-06-25,356.3800048828125
2024-06-26,359.6300048828125
2024-06-27,366.1099853515625
2024-06-28,360.5
2024-07-01,361.6199951171875
2024-07-02,353.9200134277344
2024-07-03,362.1400146484375
2024-07-04,366.7699890136719
2024-07-05,370.5400085449219
2024-07-08,370.6400146484375
2024-07-09,369.57000732421875
2024-07-10,365.9700012207031
2024-07-11,368.8999938964844
2024-07-12,366.57000732421875
2024-07-15,368.7099914550781
2024-07-16,361.05999755859375
2024-07-18,365.3500061035156
2024-07-19,364.32000732421875
2024-07-22,351.510009765625
2024-07-23,353.7799987792969
2024-07-24,349.239990234375
2024-07-25,355.0299987792969
2024-07-26,362.7699890136719
2024-07-29,358.7799987792969
2024-07-30,357.2200012207031
2024-07-31,361.5799865722656
2024-08-01,358.5299987792969
2024-08-02,360.69000244140625
2024-08-05,354.7300109863281
2024-08-06,354.1099853515625
2024-08-07,355.30999755859375
2024-08-08,354.54998779296875
2024-08-09,353.92999267578125
2024-08-12,354.510009765625
2024-08-13,350.4100036621094
2024-08-14,349.5799865722656
2024-08-16,355.4599914550781
2024-08-19,356.2699890136719
2024-08-20,361.1300048828125
2024-08-21,362.5899963378906
2024-08-22,364.29998779296875
2024-08-23,363.6000061035156
2024-08-26,362.5
2024-08-27,360.6700134277344
2024-08-28,358.260009765625
2024-08-29,355.45001220703125
2024-08-30,356.1600036621094
2024-09-02,356.04998779296875
2024-09-03,356.760009765625
2024-09-04,356.760009765625
2024-09-05,355.5899963378906
2024-09-06,352.8299865722656
2024-09-09,358.0299987792969
2024-09-10,358.32000732421875
2024-09-11,357.8500061035156
2024-09-12,365.489990234375
2024-09-13,364.07000732421875
2024-09-16,366.260009765625
2024-09-17,369.3299865722656
2024-09-18,367.94000244140625
2024-09-19,374.3900146484375
2024-09-20,380.8999938964844
2024-09-23,386.94000244140625
2024-09-24,382.94000244140625
2024-09-25,379.5899963378906
2024-09-26,380.4599914550781
2024-09-27,374.489990234375
2024-09-30,370.7900085449219
2024-10-01,375.8800048828125
2024-10-03,364.55999755859375
2024-10-04,361.79998779296875
2024-10-07,358.04998779296875
2024-10-08,360.67999267578125
2024-10-09,360.1600036621094
2024-10-10,375.2200012207031
2024-10-11,376.4800109863281
2024-10-14,382.1600036621094
2024-10-15,379.0400085449219
2024-10-16,375.2699890136719
2024-10-17,372.80999755859375
2024-10-18,374.2099914550781
2024-10-21,357.8399963378906
2024-10-22,352.6300048828125
2024-10-23,353.55999755859375
2024-10-24,352.44000244140625
2024-10-25,353.7699890136719
2024-10-28,349.9700012207031
2024-10-29,352.0400085449219
2024-10-30,346.9200134277344
2024-10-31,346.2200012207031
2024-11-01,348.8800048828125
2024-11-04,345.8699951171875
2024-11-05,351.42999267578125
2024-11-06,352.5199890136719
2024-11-07,349.3800048828125
2024-11-08,349.1600036621094
2024-11-11,348.79998779296875
2024-11-12,344.2799987792969
2024-11-13,337.57000732421875
2024-11-14,341.5799865722656
2024-11-18,344.54998779296875
2024-11-19,345.54998779296875
2024-11-21,347.4200134277344
2024-11-22,352.2900085449219
2024-11-25,358.1499938964844
2024-11-26,356.7200012207031
2024-11-27,356.6400146484375
2024-11-28,351.8399963378906
2024-11-29,353.04998779296875
2024-12-02,350.7900085449219
2024-12-03,349.9800109863281
2024-12-04,351.5
2024-12-05,355.0299987792969
2024-12-06,355.3900146484375
2024-12-09,357.25
2024-12-10,358.94000244140625
2024-12-11,358.94000244140625
2024-12-12,353.739990234375
2024-12-13,361.1300048828125
2024-12-16,360.8900146484375
2024-12-17,356.80999755859375
2024-12-18,356.0
2024-12-19,352.4200134277344
2024-12-20,348.7099914550781
2024-12-23,349.07000732421875
2024-12-24,349.80999755859375
2024-12-26,350.55999755859375
2024-12-27,351.9800109863281
2024-12-30,348.1400146484375
2024-12-31,357.2099914550781
2025-01-01,357.67999267578125
2025-01-02,367.42999267578125
2025-01-03,367.7300109863281
2025-01-06,355.92999267578125
2025-01-07,354.4100036621094
2025-01-08,353.7300109863281
2025-01-09,358.0400085449219
2025-01-10,351.239990234375
2025-01-13,347.67999267578125
2025-01-14,350.1199951171875
2025-01-15,357.9200134277344
2025-01-16,361.1099853515625
2025-01-17,351.7200012207031
2025-01-20,384.1000061035156
2025-01-21,378.6600036621094
2025-01-22,383.5
2025-01-23,378.9700012207031
2025-01-24,377.239990234375
2025-01-27,376.2799987792969
2025-01-28,377.54998779296875
2025-01-29,384.07000732421875
2025-01-30,380.29998779296875
2025-01-31,380.260009765625
2025-02-01,380.6199951171875
2025-02-03,376.8999938964844
2025-02-04,385.70001220703125
2025-02-05,382.3500061035156
2025-02-06,383.19000244140625
2025-02-07,385.8500061035156
2025-02-10,392.0299987792969
2025-02-11,383.7200012207031
2025-02-12,388.7900085449219
2025-02-13,394.55999755859375
2025-02-14,390.4800109863281
2025-02-17,389.05999755859375
2025-02-18,392.6700134277344
2025-02-19,397.0
2025-02-20,394.1099853515625
2025-02-21,390.6099853515625
2025-02-24,393.2200012207031
2025-02-25,393.45001220703125
2025-02-27,389.510009765625
2025-02-28,380.5899963378906
2025-03-03,382.9200134277344
2025-03-04,381.55999755859375
2025-03-05,386.6199951171875
2025-03-06,384.3399963378906
2025-03-07,387.0799865722656
2025-03-10,384.3500061035156
2025-03-11,387.0400085449219
2025-03-12,396.510009765625
2025-03-13,397.0199890136719
2025-03-17,398.6199951171875
2025-03-18,398.6199951171875
2025-03-19,404.30999755859375
2025-03-20,407.1300048828125
2025-03-21,415.79998779296875
2025-03-24,435.2300109863281
2025-03-25,434.0
2025-03-26,428.9800109863281
2025-03-27,425.7300109863281
2025-03-28,434.239990234375
2025-04-01,429.17999267578125
2025-04-02,430.9200134277344
2025-04-03,426.5199890136719
2025-04-04,426.3900146484375
2025-04-07,407.57000732421875
2025-04-08,411.0299987792969
2025-04-09,410.5400085449219
2025-04-11,422.239990234375
2025-04-15,424.0400085449219
2025-04-16,424.67999267578125
2025-04-17,437.6199951171875
2025-04-21,448.2799987792969
2025-04-22,453.760009765625
2025-04-23,445.3999938964844
2025-04-24,444.6000061035156
2025-04-25,440.8800048828125
2025-04-28,445.1199951171875
2025-04-29,441.0
2025-04-30,441.6199951171875
2025-05-02,436.3399963378906
2025-05-05,416.9800109863281
2025-05-06,414.79998779296875
2025-05-07,418.9800109863281
2025-05-08,422.5199890136719
2025-05-09,420.6199951171875
2025-05-12,429.0
2025-05-13,423.1199951171875
2025-05-14,418.4800109863281
2025-05-15,421.2799987792969
2025-05-16,421.6400146484375
2025-05-19,422.239990234375
2025-05-20,418.0199890136719
2025-05-21,414.260009765625
2025-05-22,413.1600036621094
2025-05-23,420.1600036621094
2025-05-26,417.8599853515625
2025-05-27,415.4800109863281
2025-05-28,414.8599853515625
2025-05-29,416.32000732421875
2025-05-30,414.94000244140625
2025-06-02,412.7200012207031
2025-06-03,408.8999938964844
2025-06-04,409.260009765625
2025-06-05,407.9800109863281
2025-06-06,414.67999267578125
2025-06-09,427.6400146484375
2025-06-10,430.2200012207031
2025-06-11,429.05999755859375
2025-06-12,425.3599853515625
2025-06-13,421.4800109863281
2025-06-16,427.79998779296875
2025-06-17,427.3599853515625
2025-06-18,426.4800109863281
2025-06-19,429.2799987792969
2025-06-20,433.9599914550781
2025-06-23,436.82000732421875
2025-06-24,444.7200012207031
2025-06-25,439.6600036621094
