date,close
2024-10-10,831.2000122070312
2024-10-11,825.5
2024-10-14,844.0499877929688
2024-10-15,842.0499877929688
2024-10-16,849.9000244140625
2024-10-17,836.5750122070312
2024-10-18,840.9249877929688
2024-10-21,864.3499755859375
2024-10-22,857.2750244140625
2024-10-23,867.9000244140625
2024-10-24,874.8250122070312
2024-10-25,871.7000122070312
2024-10-28,867.0999755859375
2024-10-29,875.9249877929688
2024-10-30,867.2999877929688
2024-10-31,867.8499755859375
2024-11-01,868.6500244140625
2024-11-04,857.0499877929688
2024-11-05,878.9249877929688
2024-11-06,877.625
2024-11-07,873.2750244140625
2024-11-08,877.2249755859375
2024-11-11,883.1500244140625
2024-11-12,859.0999755859375
2024-11-13,840.6749877929688
2024-11-14,846.375
2024-11-18,852.5499877929688
2024-11-19,871.125
2024-11-21,870.5999755859375
2024-11-22,872.7999877929688
2024-11-25,892.7999877929688
2024-11-26,892.7750244140625
2024-11-27,906.1500244140625
2024-11-28,896.5750122070312
2024-11-29,898.0250244140625
2024-12-02,902.3499755859375
2024-12-03,913.1500244140625
2024-12-04,930.0499877929688
2024-12-05,932.875
2024-12-06,927.9249877929688
2024-12-09,935.0
2024-12-10,934.0499877929688
2024-12-11,931.5499877929688
2024-12-12,929.625
2024-12-13,935.875
2024-12-16,932.5999755859375
2024-12-17,916.625
2024-12-18,905.3499755859375
2024-12-19,896.75
2024-12-20,885.75
2024-12-23,900.5
2024-12-24,899.0499877929688
2024-12-26,895.375
2024-12-27,899.125
2024-12-30,888.9500122070312
2024-12-31,886.4249877929688
2025-01-01,891.375
2025-01-02,896.875
2025-01-03,874.5999755859375
2025-01-06,855.25
2025-01-07,856.7000122070312
2025-01-08,847.1500244140625
2025-01-09,833.9000244140625
2025-01-10,828.375
2025-01-13,815.4249877929688
2025-01-14,823.2999877929688
2025-01-15,821.5250244140625
2025-01-16,826.0250244140625
2025-01-17,818.375
2025-01-20,825.625
2025-01-21,821.2000122070312
2025-01-22,833.0250244140625
2025-01-23,832.4500122070312
2025-01-24,824.9000244140625
2025-01-27,814.9000244140625
2025-01-28,835.2000122070312
2025-01-29,838.6500244140625
2025-01-30,845.75
2025-01-31,849.375
2025-02-01,845.4749755859375
2025-02-03,839.0
2025-02-04,860.4500122070312
2025-02-05,868.9000244140625
2025-02-06,871.9249877929688
2025-02-07,866.375
2025-02-10,857.875
2025-02-11,850.7000122070312
2025-02-12,853.4000244140625
2025-02-13,848.8499755859375
2025-02-14,847.4249877929688
2025-02-17,858.6749877929688
2025-02-18,861.5250244140625
2025-02-19,863.5999755859375
2025-02-20,843.5499877929688
2025-02-21,846.25
2025-02-24,838.5499877929688
2025-02-25,841.1749877929688
2025-02-27,850.3499755859375
2025-02-28,866.2000122070312
2025-03-03,850.7750244140625
2025-03-04,855.0
2025-03-05,845.0
2025-03-06,845.5999755859375
2025-03-07,844.625
2025-03-10,843.75
2025-03-11,842.75
2025-03-12,855.5750122070312
2025-03-13,853.2999877929688
2025-03-17,855.2000122070312
2025-03-18,855.2000122070312
2025-03-19,872.0499877929688
2025-03-20,884.375
2025-03-21,885.1749877929688
2025-03-24,900.0
2025-03-25,910.7249755859375
2025-03-26,903.2750244140625
2025-03-27,912.6749877929688
2025-03-28,914.0999755859375
2025-04-01,883.9249877929688
2025-04-02,898.4500122070312
2025-04-03,897.4249877929688
2025-04-04,908.6500244140625
2025-04-07,878.8499755859375
2025-04-08,884.5750122070312
2025-04-09,882.5
2025-04-11,903.375
2025-04-15,932.4500122070312
2025-04-16,939.0
2025-04-17,953.3499755859375
2025-04-21,963.5499877929688
2025-04-22,980.8499755859375
2025-04-23,961.9500122070312
2025-04-24,958.4000244140625
2025-04-25,955.5999755859375
2025-04-28,960.0999755859375
2025-04-29,954.4000244140625
2025-04-30,962.5
2025-05-02,960.9500122070312
2025-05-05,968.4000244140625
2025-05-06,965.8499755859375
2025-05-07,972.7999877929688
2025-05-08,964.25
2025-05-09,944.8499755859375
2025-05-12,978.5999755859375
2025-05-13,961.2999877929688
2025-05-14,955.2999877929688
2025-05-15,966.9000244140625
2025-05-16,967.3499755859375
2025-05-19,969.3499755859375
2025-05-20,957.4500122070312
2025-05-21,963.4000244140625
2025-05-22,959.9500122070312
2025-05-23,966.7999877929688
2025-05-26,970.0999755859375
2025-05-27,963.1500244140625
2025-05-28,961.75
2025-05-29,963.75
2025-05-30,972.4500122070312
2025-06-02,966.0499877929688
2025-06-03,962.2999877929688
2025-06-04,970.5999755859375
2025-06-05,974.7999877929688
2025-06-06,989.3499755859375
2025-06-09,989.4500122070312
2025-06-10,982.6500244140625
2025-06-11,975.2000122070312
2025-06-12,971.7000122070312
2025-06-13,958.7999877929688
2025-06-16,967.7000122070312
2025-06-17,964.7999877929688
2025-06-18,966.9500122070312
2025-06-19,967.6500244140625
2025-06-20,982.3499755859375
2025-06-23,974.2000122070312
2025-06-24,980.4500122070312
2025-06-25,990.0999755859375
2025-06-26,1010.9000244140625
2025-06-27,1007.4500122070312
2025-06-30,1000.75
2025-07-01,1006.0499877929688
2025-07-02,993.0
2025-07-03,993.5499877929688
2025-07-04,994.6500244140625
2025-07-07,993.7000122070312
2025-07-08,1000.7000122070312
2025-07-09,1005.5999755859375
2025-07-10,1003.0999755859375
2025-07-11,991.8499755859375
2025-07-14,991.5
2025-07-15,997.75
2025-07-16,998.1500244140625
2025-07-17,993.4500122070312
2025-07-18,978.7000122070312
2025-07-21,1000.25
2025-07-22,1003.5499877929688
2025-07-23,1012.1500244140625
2025-07-24,1007.0999755859375
2025-07-25,1002.2999877929688
2025-07-28,1004.25
2025-07-29,1010.7999877929688
2025-07-30,1012.9000244140625
2025-07-31,1009.0999755859375
2025-08-01,1006.0999755859375
2025-08-04,996.0
2025-08-05,988.7999877929688
2025-08-06,992.6500244140625
2025-08-07,997.7000122070312
2025-08-08,986.9500122070312
2025-08-11,997.7999877929688
2025-08-12,984.9500122070312
2025-08-13,990.1500244140625
2025-08-14,995.5499877929688
2025-08-18,1001.7999877929688
2025-08-19,995.5499877929688
2025-08-20,994.0999755859375
2025-08-21,995.5999755859375
2025-08-22,982.2999877929688
2025-08-25,982.0499877929688
2025-08-26,973.4000244140625
2025-08-28,957.7999877929688
2025-08-29,951.5999755859375
2025-09-01,950.5999755859375
2025-09-02,944.5
2025-09-03,954.4500122070312
2025-09-04,961.25
2025-09-05,963.4000244140625
2025-09-08,966.0
2025-09-09,965.1500244140625
2025-09-10,965.9000244140625
2025-09-11,967.7999877929688
2025-09-12,967.2999877929688
2025-09-15,967.0499877929688
2025-09-16,966.8499755859375
2025-09-17,966.5
2025-09-18,976.9000244140625
2025-09-19,966.9000244140625
2025-09-22,964.2000122070312
2025-09-23,957.2000122070312
2025-09-24,951.0499877929688
2025-09-25,949.8499755859375
2025-09-26,945.0499877929688
2025-09-29,950.2999877929688
2025-09-30,951.0
2025-10-01,965.25
2025-10-03,965.1500244140625
2025-10-06,973.4500122070312
2025-10-07,982.5
2025-10-08,978.7000122070312
2025-10-09,977.0999755859375
2025-10-10,980.9000244140625
2025-10-13,977.0
2025-10-14,977.1500244140625
2025-10-15,978.25
2025-10-16,994.3499755859375
2025-10-17,1002.5499877929688
2025-10-20,1002.9500122070312
2025-10-21,1007.7000122070312
2025-10-23,1008.7999877929688
2025-10-24,994.75
2025-10-27,1002.9500122070312
2025-10-28,1003.5499877929688
2025-10-29,1007.8499755859375
2025-10-30,998.1500244140625
2025-10-31,987.2999877929688
2025-11-03,992.6500244140625
2025-11-04,985.25
2025-11-06,984.6500244140625
2025-11-07,982.2999877929688
2025-11-10,984.5
2025-11-11,991.7000122070312
2025-11-12,989.5
2025-11-13,986.6500244140625
2025-11-14,989.5999755859375
2025-11-17,996.5499877929688
2025-11-18,992.4500122070312
2025-11-19,994.5999755859375
2025-11-20,1008.8499755859375
2025-11-21,998.0499877929688
2025-11-24,999.1500244140625
2025-11-25,989.7999877929688
2025-11-26,1003.9000244140625
2025-11-27,1009.5
2025-11-28,1007.5999755859375
2025-12-01,1002.0999755859375
2025-12-02,989.7999877929688
2025-12-03,1000.5
2025-12-04,997.2000122070312
2025-12-05,1003.2999877929688
2025-12-08,1003.0999755859375
2025-12-09,997.0999755859375
2025-12-10,989.7999877929688
2025-12-11,1000.2999877929688
2025-12-12,1001.5
2025-12-15,996.0999755859375
2025-12-16,994.2999877929688
2025-12-17,984.0
2025-12-18,979.7000122070312
2025-12-19,985.5
2025-12-22,987.7000122070312
2025-12-23,996.5999755859375
2025-12-24,997.2000122070312
2025-12-26,992.0999755859375
2025-12-29,991.7000122070312
2025-12-30,990.9000244140625
2025-12-31,991.2000122070312
2026-01-01,991.1500244140625
2026-01-02,1001.5999755859375
2026-01-05,977.5
2026-01-06,962.2000122070312
2026-01-07,949.0499877929688
2026-01-08,946.7000122070312
2026-01-09,939.0
2026-01-12,936.9500122070312
2026-01-13,937.3499755859375
2026-01-14,925.4500122070312
2026-01-15,925.4500122070312
2026-01-16,931.0999755859375
2026-01-19,927.9000244140625
2026-01-20,931.2000122070312
2026-01-21,920.3499755859375
2026-01-22,918.7000122070312
2026-01-23,916.0999755859375
2026-01-27,926.4000244140625
2026-01-28,932.7000122070312
2026-01-29,935.5
2026-01-30,929.25
2026-02-02,928.0999755859375
2026-02-03,948.7000122070312
2026-02-04,953.0999755859375
2026-02-05,949.7000122070312
2026-02-06,941.0999755859375
2026-02-09,937.25
2026-02-10,932.4000244140625
2026-02-11,927.0999755859375
2026-02-12,920.5999755859375
2026-02-13,903.9000244140625
2026-02-16,925.7999877929688
2026-02-17,925.7000122070312
2026-02-18,924.7000122070312
2026-02-19,915.5999755859375
2026-02-20,911.8499755859375
2026-02-23,923.5999755859375
2026-02-24,910.5
2026-02-25,907.5999755859375
2026-02-26,898.5999755859375
2026-02-27,887.75
2026-03-02,879.4000244140625
2026-03-04,868.6500244140625
2026-03-05,877.75
2026-03-06,857.0499877929688
2026-03-09,840.7000122070312
2026-03-10,849.4500122070312
2026-03-11,833.9500122070312
2026-03-12,832.75
2026-03-13,817.0
2026-03-16,840.5999755859375
2026-03-17,845.3499755859375
2026-03-18,843.0499877929688
2026-03-19,798.2000122070312
2026-03-20,780.4500122070312
2026-03-23,744.1500244140625
2026-03-24,764.9000244140625
2026-03-25,782.2999877929688
2026-03-27,756.2000122070312
2026-03-30,731.5499877929688
