date,close
2024-09-09,1894.6500244140625
2024-09-10,1912.300048828125
2024-09-11,1910.1500244140625
2024-09-12,1950.449951171875
2024-09-13,1944.0999755859375
2024-09-16,1950.25
2024-09-17,1952.550048828125
2024-09-18,1892.1500244140625
2024-09-19,1894.199951171875
2024-09-20,1905.75
2024-09-23,1896.449951171875
2024-09-24,1898.5999755859375
2024-09-25,1895.300048828125
2024-09-26,1900.25
2024-09-27,1906.75
2024-09-30,1875.5999755859375
2024-10-01,1904.3499755859375
2024-10-03,1893.4000244140625
2024-10-04,1918.1500244140625
2024-10-07,1934.300048828125
2024-10-08,1948.550048828125
2024-10-09,1952.75
2024-10-10,1919.0
2024-10-11,1935.0999755859375
2024-10-14,1958.9000244140625
2024-10-15,1959.300048828125
2024-10-16,1920.0999755859375
2024-10-17,1968.0999755859375
2024-10-18,1879.5999755859375
2024-10-21,1852.75
2024-10-22,1851.5999755859375
2024-10-23,1873.4000244140625
2024-10-24,1863.3499755859375
2024-10-25,1862.050048828125
2024-10-28,1865.3499755859375
2024-10-29,1839.300048828125
2024-10-30,1802.0999755859375
2024-10-31,1757.25
2024-11-01,1760.8499755859375
2024-11-04,1763.6500244140625
2024-11-05,1754.199951171875
2024-11-06,1823.699951171875
2024-11-07,1803.050048828125
2024-11-08,1829.949951171875
2024-11-11,1860.0999755859375
2024-11-12,1868.800048828125
2024-11-13,1868.4000244140625
2024-11-14,1864.550048828125
2024-11-18,1811.449951171875
2024-11-19,1824.75
2024-11-21,1834.050048828125
2024-11-22,1902.25
2024-11-25,1889.699951171875
2024-11-26,1924.1500244140625
2024-11-27,1924.5
2024-11-28,1856.6500244140625
2024-11-29,1857.8499755859375
2024-12-02,1879.800048828125
2024-12-03,1892.0999755859375
2024-12-04,1889.25
2024-12-05,1934.8499755859375
2024-12-06,1922.4000244140625
2024-12-09,1923.6500244140625
2024-12-10,1948.550048828125
2024-12-11,1974.1500244140625
2024-12-12,1987.0
2024-12-13,1999.699951171875
2024-12-16,1980.050048828125
2024-12-17,1976.5999755859375
2024-12-18,1979.1500244140625
2024-12-19,1946.199951171875
2024-12-20,1922.1500244140625
2024-12-23,1924.300048828125
2024-12-24,1909.050048828125
2024-12-26,1907.4000244140625
2024-12-27,1916.75
2024-12-30,1906.0
2024-12-31,1880.0
2025-01-01,1882.5
2025-01-02,1957.8499755859375
2025-01-03,1938.75
2025-01-06,1937.8499755859375
2025-01-07,1930.8499755859375
2025-01-08,1933.1500244140625
2025-01-09,1917.300048828125
2025-01-10,1966.949951171875
2025-01-13,1962.199951171875
2025-01-14,1940.050048828125
2025-01-15,1949.6500244140625
2025-01-16,1928.449951171875
2025-01-17,1815.449951171875
2025-01-20,1813.300048828125
2025-01-21,1800.699951171875
2025-01-22,1856.449951171875
2025-01-23,1865.449951171875
2025-01-24,1875.449951171875
2025-01-27,1822.0
2025-01-28,1829.75
2025-01-29,1881.25
2025-01-30,1859.949951171875
2025-01-31,1879.800048828125
2025-02-01,1851.3499755859375
2025-02-03,1863.300048828125
2025-02-04,1898.800048828125
2025-02-05,1897.050048828125
2025-02-06,1915.6500244140625
2025-02-07,1903.6500244140625
2025-02-10,1880.300048828125
2025-02-11,1875.6500244140625
2025-02-12,1863.1500244140625
2025-02-13,1843.25
2025-02-14,1856.4000244140625
2025-02-17,1842.300048828125
2025-02-18,1851.949951171875
2025-02-19,1810.800048828125
2025-02-20,1825.1500244140625
2025-02-21,1815.0
2025-02-24,1764.0999755859375
2025-02-25,1767.699951171875
2025-02-27,1764.300048828125
2025-02-28,1687.699951171875
2025-03-03,1708.5999755859375
2025-03-04,1688.300048828125
2025-03-05,1711.5
2025-03-06,1715.8499755859375
2025-03-07,1686.0
2025-03-10,1701.449951171875
2025-03-11,1661.5999755859375
2025-03-12,1590.8499755859375
2025-03-13,1579.8499755859375
2025-03-17,1590.050048828125
2025-03-18,1590.050048828125
2025-03-19,1586.550048828125
2025-03-20,1615.550048828125
2025-03-21,1592.550048828125
2025-03-24,1592.75
2025-03-25,1628.449951171875
2025-03-26,1599.449951171875
2025-03-27,1603.550048828125
2025-03-28,1570.6500244140625
2025-04-01,1526.5
2025-04-02,1550.1500244140625
2025-04-03,1496.5
2025-04-04,1451.6500244140625
2025-04-07,1396.75
2025-04-08,1428.800048828125
2025-04-09,1403.699951171875
2025-04-11,1409.449951171875
2025-04-15,1426.0
2025-04-16,1413.0999755859375
2025-04-17,1419.5
2025-04-21,1451.0
2025-04-22,1422.800048828125
2025-04-23,1474.9000244140625
2025-04-24,1471.4000244140625
2025-04-25,1480.199951171875
2025-04-28,1482.0999755859375
2025-04-29,1497.5
2025-04-30,1500.0999755859375
2025-05-02,1506.9000244140625
2025-05-05,1508.5999755859375
2025-05-06,1511.5
2025-05-07,1508.300048828125
2025-05-08,1511.4000244140625
2025-05-09,1507.5999755859375
2025-05-12,1626.9000244140625
2025-05-13,1568.5999755859375
2025-05-14,1592.4000244140625
2025-05-15,1613.0
2025-05-16,1589.9000244140625
2025-05-19,1559.800048828125
2025-05-20,1560.5999755859375
2025-05-21,1568.5
2025-05-22,1547.5
2025-05-23,1564.800048828125
2025-05-26,1580.5
2025-05-27,1570.0999755859375
2025-05-28,1571.800048828125
2025-05-29,1585.5999755859375
2025-05-30,1562.699951171875
2025-06-02,1553.800048828125
2025-06-03,1543.0
2025-06-04,1551.199951171875
2025-06-05,1554.300048828125
2025-06-06,1563.800048828125
2025-06-09,1572.9000244140625
2025-06-10,1596.0
2025-06-11,1631.0999755859375
2025-06-12,1608.5999755859375
2025-06-13,1602.0
2025-06-16,1623.800048828125
2025-06-17,1639.9000244140625
2025-06-18,1632.9000244140625
2025-06-19,1618.4000244140625
2025-06-20,1622.9000244140625
2025-06-23,1584.0
2025-06-24,1581.5999755859375
2025-06-25,1614.9000244140625
2025-06-26,1616.0
2025-06-27,1608.0
2025-06-30,1601.800048828125
2025-07-01,1606.800048828125
2025-07-02,1610.5
2025-07-03,1618.699951171875
2025-07-04,1640.699951171875
2025-07-07,1627.0
2025-07-08,1638.699951171875
2025-07-09,1633.699951171875
2025-07-10,1615.800048828125
2025-07-11,1594.9000244140625
2025-07-14,1570.300048828125
2025-07-15,1585.5999755859375
2025-07-16,1607.9000244140625
2025-07-17,1583.5
2025-07-18,1586.0999755859375
2025-07-21,1584.300048828125
2025-07-22,1570.9000244140625
2025-07-23,1574.5
2025-07-24,1552.5
2025-07-25,1515.699951171875
2025-07-28,1516.0
2025-07-29,1513.699951171875
2025-07-30,1519.0
2025-07-31,1509.0
2025-08-01,1469.5999755859375
2025-08-04,1480.5
2025-08-05,1460.300048828125
2025-08-06,1436.699951171875
2025-08-07,1436.9000244140625
2025-08-08,1423.0999755859375
2025-08-11,1428.199951171875
2025-08-12,1424.0999755859375
2025-08-13,1426.5999755859375
2025-08-14,1447.699951171875
2025-08-18,1435.800048828125
2025-08-19,1440.0
2025-08-20,1496.199951171875
2025-08-21,1496.4000244140625
2025-08-22,1487.5
2025-08-25,1532.0999755859375
2025-08-26,1529.5999755859375
2025-08-28,1500.0999755859375
2025-08-29,1469.5999755859375
2025-09-01,1499.4000244140625
2025-09-02,1498.699951171875
2025-09-03,1479.0999755859375
2025-09-04,1463.0
2025-09-05,1444.5999755859375
2025-09-08,1432.9000244140625
2025-09-09,1504.300048828125
2025-09-10,1532.5999755859375
2025-09-11,1509.699951171875
2025-09-12,1525.5999755859375
2025-09-15,1508.4000244140625
2025-09-16,1511.300048828125
2025-09-17,1522.4000244140625
2025-09-18,1540.5999755859375
2025-09-19,1540.199951171875
2025-09-22,1499.5
2025-09-23,1497.5
2025-09-24,1494.5999755859375
2025-09-25,1484.800048828125
2025-09-26,1448.9000244140625
2025-09-29,1441.800048828125
2025-09-30,1441.800048828125
2025-10-01,1445.800048828125
2025-10-03,1446.5999755859375
2025-10-06,1476.0
2025-10-07,1458.5
2025-10-08,1495.0
2025-10-09,1509.300048828125
2025-10-10,1514.9000244140625
2025-10-13,1493.199951171875
2025-10-14,1489.9000244140625
2025-10-15,1474.4000244140625
2025-10-16,1471.5
2025-10-17,1441.0999755859375
2025-10-20,1460.9000244140625
2025-10-21,1472.4000244140625
2025-10-23,1528.5
2025-10-24,1525.4000244140625
2025-10-27,1504.5
2025-10-28,1500.199951171875
2025-10-29,1510.4000244140625
2025-10-30,1493.800048828125
2025-10-31,1482.300048828125
2025-11-03,1485.5
2025-11-04,1467.9000244140625
2025-11-06,1466.699951171875
2025-11-07,1476.800048828125
2025-11-10,1513.5
2025-11-11,1530.300048828125
2025-11-12,1551.699951171875
2025-11-13,1541.800048828125
2025-11-14,1502.800048828125
2025-11-17,1507.5999755859375
2025-11-18,1486.4000244140625
2025-11-19,1541.0999755859375
2025-11-20,1536.5
2025-11-21,1545.0
2025-11-24,1548.0
2025-11-25,1530.5999755859375
2025-11-26,1557.9000244140625
2025-11-27,1566.4000244140625
2025-11-28,1560.0999755859375
2025-12-01,1564.0
2025-12-02,1561.0
2025-12-03,1578.699951171875
2025-12-04,1597.5999755859375
2025-12-05,1616.199951171875
2025-12-08,1610.800048828125
2025-12-09,1599.0
2025-12-10,1584.800048828125
2025-12-11,1598.0
2025-12-12,1598.199951171875
2025-12-15,1606.800048828125
2025-12-16,1592.9000244140625
2025-12-17,1602.0
2025-12-18,1626.800048828125
2025-12-19,1638.699951171875
2025-12-22,1689.5999755859375
2025-12-23,1668.300048828125
2025-12-24,1663.4000244140625
2025-12-26,1656.0999755859375
2025-12-29,1644.699951171875
2025-12-30,1621.5999755859375
2025-12-31,1615.4000244140625
2026-01-01,1629.800048828125
2026-01-02,1640.4000244140625
2026-01-05,1606.4000244140625
2026-01-06,1612.199951171875
2026-01-07,1639.0
2026-01-08,1613.300048828125
2026-01-09,1614.0999755859375
2026-01-12,1595.9000244140625
2026-01-13,1599.0
2026-01-14,1599.800048828125
2026-01-15,1599.800048828125
2026-01-16,1689.800048828125
2026-01-19,1681.199951171875
2026-01-20,1658.9000244140625
2026-01-21,1654.4000244140625
2026-01-22,1663.5
2026-01-23,1670.800048828125
2026-01-27,1682.699951171875
2026-01-28,1666.5
2026-01-29,1659.5
2026-01-30,1641.0
2026-02-02,1629.4000244140625
2026-02-03,1656.0
2026-02-04,1535.800048828125
2026-02-05,1520.199951171875
2026-02-06,1507.0999755859375
2026-02-09,1497.199951171875
2026-02-10,1497.800048828125
2026-02-11,1471.9000244140625
2026-02-12,1386.0
2026-02-13,1369.0999755859375
2026-02-16,1365.5999755859375
2026-02-17,1391.199951171875
2026-02-18,1373.699951171875
2026-02-19,1370.5
2026-02-20,1353.199951171875
2026-02-23,1327.5
2026-02-24,1275.5
2026-02-25,1290.0999755859375
2026-02-26,1289.0999755859375
2026-02-27,1300.0999755859375
2026-03-02,1288.9000244140625
2026-03-04,1307.4000244140625
2026-03-05,1305.800048828125
2026-03-06,1308.4000244140625
2026-03-09,1315.0
2026-03-10,1295.5999755859375
2026-03-11,1276.300048828125
2026-03-12,1265.800048828125
2026-03-13,1248.300048828125
2026-03-16,1249.800048828125
2026-03-17,1232.9000244140625
2026-03-18,1267.0999755859375
2026-03-19,1220.800048828125
2026-03-20,1255.9000244140625
2026-03-23,1256.800048828125
2026-03-24,1278.300048828125
2026-03-25,1279.0999755859375
2026-03-27,1269.699951171875
2026-03-30,1250.5999755859375
